Team Name,LastName,FirstName,IP,ER,Hits,Walks,Strikeouts,Homeruns,Hold,Wins,Loss,Saves,Starter,Relief,Throws,ChB,ChL,ChR,ERA,WHIP,Starts,Games,Completed Games,Ch1B,Ch2B,Ch3B,ChHR,ChW,ChDP,Ch1BL,Ch2BL,Ch3BL,ChHRL,ChWL,ChDPL,Ch1BR,Ch2BR,Ch3BR,ChHRR,ChWR,ChDPR,Wild Pitch,Balk,Fielding,ErrorRating,Bunting
Montrado,Kline,Steve,5.00,2,6,1,5,1,6,0,1,0,0,2,L,34.10,27.40,39.70,3.60,12.60,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,C
Montrado,DeJean,Mike,4.00,3,7,2,4,0,-2,0,0,1,0,2,R,32.20,34.60,29.60,6.28,18.84,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,B
Montrado,Reed,Steve,3.00,1,3,2,3,1,1,1,0,0,0,1,R,25.00,20.00,27.55,2.73,13.64,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,D
Montrado,Leskanic,Curt,5.00,4,5,4,6,1,-4,0,0,0,0,2,R,34.40,44.40,25.80,7.20,16.20,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,C
Montrado,Telford,Anthony,7.00,1,5,2,3,1,-2,0,0,1,0,2,R,23.20,21.60,25.60,1.29,9.00,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,B
Montrado,Veres,Dave,5.00,1,3,3,3,0,-3,0,0,0,0,2,R,32.80,42.60,25.00,1.80,10.80,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,C
Montrado,Munoz,Mike,0.00,5,3,1,0,0,-2,0,0,0,0,1,L,34.70,44.65,23.80,150.00,120.00,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,C
Montrado,Valdes,Marc,4.00,3,15,1,0,0,-3,0,1,0,5,3,R,25.30,30.25,23.00,5.87,31.30,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,D
Montrado,Urbina,Ugueth,4.00,3,8,3,4,0,0,0,1,1,0,2,R,21.70,34.10,13.75,6.75,24.75,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,C
Montrado,Perez,Carlos,24.00,19,43,7,16,2,-5,0,3,0,7,0,L,24.25,13.60,26.65,7.04,18.52,3,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,D
Montrado,Hermanson,Dustin,21.00,9,18,10,25,2,-3,1,0,0,6,3,R,25.65,26.70,26.35,3.80,11.83,3,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,A
Montrado,Daal,Omar,22.00,19,37,6,26,5,-4,1,1,0,5,3,L,22.80,26.20,26.30,7.77,17.59,3,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,C
Montrado,Astacio,Pedro,13.00,25,27,10,13,7,-1,1,1,0,7,3,R,28.20,31.30,19.50,16.92,25.04,3,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,A
Montrado,Johnson,Mike,12.00,13,24,11,5,2,3,1,2,0,5,0,R,36.50,48.40,19.25,9.75,26.25,3,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,A
Montrado,Martinez,Pedro,27.00,8,23,6,38,5,-2,3,0,0,7,0,R,10.35,10.25,10.70,2.67,9.67,3,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,A
